time,seconds_elapsed,relativeAltitude,pressure
1671363443449374700,246.13737475585938,-0.6367950439453125,999.7924041748047
1671363444449947600,247.13794775390625,-0.6367950439453125,999.7922515869141
1671363445450622500,248.13862255859374,-0.620941162109375,999.7904205322266
1671363446451098600,249.1390986328125,-0.5813064575195312,999.7859191894531
1671363447451677400,250.13967749023436,-0.5654525756835938,999.7840881347656
1671363448452253700,251.1402536621094,-0.5601654052734375,999.7830963134766
1671363449452828700,252.14082861328126,-0.5548858642578125,999.78271484375
1671363450453468700,253.14146875,-0.5601654052734375,999.7830963134766
1671363451453980700,254.14198071289061,-0.5654525756835938,999.7838592529297
1671363452454557700,255.1425576171875,-0.5971603393554688,999.7878265380859
1671363453455132400,256.14313232421875,-0.6235809326171875,999.7908020019531
1671363454455714600,257.1437145996094,-0.6367950439453125,999.79248046875
1671363455456294700,258.14429467773436,-0.65264892578125,999.7943878173828
1671363456456867600,259.14486767578126,-0.65264892578125,999.7943878173828
1671363457457442600,260.1454426269531,-0.6367950439453125,999.7924041748047
1671363458458014500,261.14601440429686,-0.6183013916015625,999.7899627685547
1671363459458592800,262.1465927734375,-0.5998001098632812,999.7879791259766
1671363460459271700,263.14727172851565,-0.5892333984375,999.7865295410156
1671363461459750700,264.14775073242185,-0.576019287109375,999.7850036621094
1671363462460328700,265.14832861328125,-0.5733795166015625,999.7848510742188
1671363463460897800,266.1488977050781,-0.5654525756835938,999.7840118408203
1671363464461474600,267.149474609375,-0.5654525756835938,999.7838592529297
1671363465462050600,268.1500505371094,-0.5628128051757812,999.7834777832031
1671363466462624500,269.1506245117188,-0.557525634765625,999.7827911376953
1671363467463200500,270.15120043945313,-0.5548858642578125,999.7826385498047
1671363468463777500,271.15177758789065,-0.5416717529296875,999.7811126708984
1671363469464357600,272.15235766601563,-0.5284576416015625,999.7795867919922
1671363470464931600,273.152931640625,-0.5205307006835938,999.7785186767578
1671363471465506600,274.1535065917969,-0.512603759765625,999.7777557373047
1671363472466083600,275.15408349609373,-0.512603759765625,999.7777557373047
1671363473466660600,276.15466064453125,-0.5205307006835938,999.7784423828125
1671363474467235600,277.1552355957031,-0.5231781005859375,999.7789764404297
1671363475467810600,278.155810546875,-0.5231781005859375,999.7789764404297
1671363476468388600,279.156388671875,-0.5469589233398438,999.7816467285156
1671363477468967700,280.1569677734375,-0.5680923461914062,999.7841644287109
1671363478469540600,281.15754052734377,-0.5813064575195312,999.7856903076172
1671363479470114600,282.15811450195315,-0.5813064575195312,999.7859191894531
1671363480470693600,283.15869360351564,-0.5813064575195312,999.7859191894531
1671363481471272400,284.1592724609375,-0.5813064575195312,999.7859191894531
1671363482471850800,285.15985083007814,-0.5654525756835938,999.7837829589844
1671363483472424400,286.16042456054686,-0.5522384643554688,999.7823333740234
1671363484472999700,287.1609997558594,-0.5522384643554688,999.7823333740234
1671363485473578800,288.1615788574219,-0.5654525756835938,999.7838592529297
1671363486474159400,289.16215942382814,-0.57073974609375,999.7846221923828
1671363487474735600,290.1627355957031,-0.576019287109375,999.7852325439453
1671363488475307500,291.1633076171875,-0.6050872802734375,999.7885131835938
1671363489475884800,292.163884765625,-0.60772705078125,999.7889709472656
1671363490476460500,293.1644604492187,-0.6050872802734375,999.7885131835938
1671363491477037600,294.16503759765624,-0.5918731689453125,999.7872161865234
1671363492477609700,295.16560961914064,-0.5839462280273438,999.7861480712891
1671363493478187500,296.1661875,-0.576019287109375,999.7850036621094
1671363494478764500,297.1667646484375,-0.57073974609375,999.7845458984375
1671363495479339500,298.16733959960936,-0.557525634765625,999.7829437255859
1671363496479914800,299.1679147949219,-0.5522384643554688,999.7824096679688
1671363497480499500,300.1684995117188,-0.5231781005859375,999.7789764404297
1671363498481065500,301.1690654296875,-0.5152511596679688,999.7780609130859
1671363499481737700,302.16973779296876,-0.5152511596679688,999.7780609130859
1671363500482229500,303.1702294921875,-0.5284576416015625,999.7793579101562
1671363501482801700,304.1708017578125,-0.5443115234375,999.781494140625
1671363502483373600,305.17137353515625,-0.5469589233398438,999.7817993164062
1671363503483957500,306.17195751953125,-0.5522384643554688,999.7823333740234
1671363504484534500,307.1725344238281,-0.557525634765625,999.7828674316406
1671363505485102600,308.1731025390625,-0.5628128051757812,999.7834014892578
1671363506485682400,309.17368237304686,-0.5628128051757812,999.7836303710938
1671363507486260700,310.1742607421875,-0.5628128051757812,999.7836303710938
1671363508486832600,311.17483251953126,-0.5495986938476562,999.7820281982422
1671363509487575600,312.1755754394531,-0.5311050415039062,999.7798156738281
1671363510487989800,313.17598974609376,-0.5152511596679688,999.77783203125
1671363511488559400,314.17655932617185,-0.49939727783203125,999.7760009765625
1671363512489135600,315.1771354980469,-0.49939727783203125,999.7760009765625
